From Date,Latitude,Longitude,PM2.5,PM10,NO2,Temp,RH
08/09/2018,28.7500499,77.1112615,23.57,57.47,14.18,28.97,91.15
09/09/2018,28.7500499,77.1112615,23.0,50.93,17.0,29.32,88.37
10/09/2018,28.7500499,77.1112615,32.52,82.98,22.62,29.76,88.28
11/09/2018,28.7500499,77.1112615,22.6,72.84,13.32,30.74,88.47
12/09/2018,28.7500499,77.1112615,20.52,103.96,14.56,30.9,83.88
13/09/2018,28.7500499,77.1112615,24.95,133.6,13.99,30.54,70.3
14/09/2018,28.7500499,77.1112615,31.68,131.47,15.44,30.07,70.69
15/09/2018,28.7500499,77.1112615,34.25,123.94,12.47,30.2,61.88
16/09/2018,28.7500499,77.1112615,42.96,138.3,12.97,30.14,66.71
17/09/2018,28.7500499,77.1112615,47.47,155.16,16.16,30.08,72.0
18/09/2018,28.7500499,77.1112615,48.11,171.5,10.85,30.21,64.17
19/09/2018,28.7500499,77.1112615,54.95,179.6,12.65,29.98,62.85
20/09/2018,28.7500499,77.1112615,71.29,212.62,14.55,30.46,58.79
21/09/2018,28.7500499,77.1112615,46.07,125.28,17.96,29.99,63.16
22/09/2018,28.7500499,77.1112615,21.84,44.81,11.32,26.54,95.42
23/09/2018,28.7500499,77.1112615,34.27,61.12,13.06,27.81,95.25
24/09/2018,28.7500499,77.1112615,15.28,29.51,17.88,26.25,95.73
25/09/2018,28.7500499,77.1112615,17.07,34.35,29.35,24.89,95.66
26/09/2018,28.7500499,77.1112615,39.61,94.47,36.79,27.58,83.21
27/09/2018,28.7500499,77.1112615,70.13,158.27,40.81,28.42,80.53
28/09/2018,28.7500499,77.1112615,85.34,213.54,45.99,29.24,63.23
29/09/2018,28.7500499,77.1112615,78.36,214.01,49.41,29.46,64.85
30/09/2018,28.7500499,77.1112615,52.39,132.11,25.03,28.98,66.09
01/10/2018,28.7500499,77.1112615,69.38,182.44,36.28,28.9,63.46
02/10/2018,28.7500499,77.1112615,82.01,199.34,37.0,29.41,58.4
03/10/2018,28.7500499,77.1112615,63.29,192.6,40.89,29.46,56.98
04/10/2018,28.7500499,77.1112615,87.62,257.65,58.43,28.79,61.5
05/10/2018,28.7500499,77.1112615,116.7,273.41,52.91,28.07,62.74
06/10/2018,28.7500499,77.1112615,86.55,210.8,34.29,28.14,60.36
07/10/2018,28.7500499,77.1112615,83.88,229.88,32.72,27.44,58.71
08/10/2018,28.7500499,77.1112615,114.78,279.04,45.04,28.33,56.88
09/10/2018,28.7500499,77.1112615,100.72,324.92,63.29,28.98,42.17
10/10/2018,28.7500499,77.1112615,96.59,932.99,58.8,29.47,54.76
11/10/2018,28.7500499,77.1112615,72.77,628.49,42.45,26.99,48.56
12/10/2018,28.7500499,77.1112615,67.89,228.34,36.86,24.84,45.33
13/10/2018,28.7500499,77.1112615,145.73,286.32,49.83,24.69,47.73
14/10/2018,28.7500499,77.1112615,98.12,235.59,77.37,25.04,44.83
15/10/2018,28.7500499,77.1112615,70.52,207.21,112.56,23.19,58.91
16/10/2018,28.7500499,77.1112615,116.76,348.74,160.44,28.96,34.59
17/10/2018,28.7500499,77.1112615,131.96,314.64,73.11,27.76,58.82
18/10/2018,28.7500499,77.1112615,166.42,394.79,24.28,30.44,63.36
19/10/2018,28.7500499,77.1112615,136.84,321.03,22.66,29.99,67.08
20/10/2018,28.7500499,77.1112615,160.3,333.47,26.96,29.32,59.28
21/10/2018,28.7500499,77.1112615,153.17,309.57,54.13,28.39,61.69
22/10/2018,28.7500499,77.1112615,145.8,299.83,51.98,28.26,61.68
23/10/2018,28.7500499,77.1112615,131.03,327.16,54.12,25.96,60.23
24/10/2018,28.7500499,77.1112615,163.94,390.18,57.4,21.91,46.97
25/10/2018,28.7500499,77.1112615,155.91,368.91,48.85,23.04,64.37
26/10/2018,28.7500499,77.1112615,195.83,415.36,50.29,24.37,68.34
27/10/2018,28.7500499,77.1112615,208.92,476.43,51.46,24.34,57.2
28/10/2018,28.7500499,77.1112615,222.48,404.08,44.17,23.56,56.19
29/10/2018,28.7500499,77.1112615,283.58,506.71,41.46,23.69,57.75
30/10/2018,28.7500499,77.1112615,275.8,508.11,41.61,23.49,59.62
31/10/2018,28.7500499,77.1112615,276.02,516.2,46.47,23.06,63.42
01/11/2018,28.7500499,77.1112615,271.31,503.57,78.46,23.23,61.56
02/11/2018,28.7500499,77.1112615,229.76,460.13,95.35,23.96,57.64
03/11/2018,28.7500499,77.1112615,167.34,351.37,77.21,24.56,54.6
04/11/2018,28.7500499,77.1112615,107.83,200.14,44.21,23.43,51.49
05/11/2018,28.7500499,77.1112615,375.72,531.35,59.47,20.22,61.69
06/11/2018,28.7500499,77.1112615,195.72,339.67,44.02,21.3,41.56
07/11/2018,28.7500499,77.1112615,221.67,348.46,51.99,20.1,38.36
08/11/2018,28.7500499,77.1112615,394.67,592.43,65.56,18.75,50.85
09/11/2018,28.7500499,77.1112615,254.88,599.73,55.38,19.93,57.36
10/11/2018,28.7500499,77.1112615,331.29,570.97,113.46,19.95,63.65
11/11/2018,28.7500499,77.1112615,237.72,415.1,69.79,21.17,57.94
12/11/2018,28.7500499,77.1112615,272.83,489.45,77.78,21.29,61.66
13/11/2018,28.7500499,77.1112615,295.59,532.83,19.99,22.2,61.9
14/11/2018,28.7500499,77.1112615,143.49,251.17,49.7,22.75,62.87
15/11/2018,28.7500499,77.1112615,108.18,191.79,48.14,21.38,62.72
16/11/2018,28.7500499,77.1112615,192.77,312.53,44.98,18.21,60.87
17/11/2018,28.7500499,77.1112615,169.94,302.55,51.99,19.83,52.87
18/11/2018,28.7500499,77.1112615,215.79,383.84,79.81,20.64,55.8
19/11/2018,28.7500499,77.1112615,226.34,423.01,89.81,21.98,53.98
20/11/2018,28.7500499,77.1112615,259.09,466.86,59.64,21.18,60.19
21/11/2018,28.7500499,77.1112615,240.02,406.83,56.05,20.81,52.72
22/11/2018,28.7500499,77.1112615,161.9,329.24,58.86,20.43,45.93
23/11/2018,28.7500499,77.1112615,201.41,357.08,47.84,20.16,45.91
24/11/2018,28.7500499,77.1112615,127.6,258.65,50.02,20.01,44.28
25/11/2018,28.7500499,77.1112615,172.79,321.5,54.35,19.4,48.85
26/11/2018,28.7500499,77.1112615,212.52,383.04,44.45,19.07,57.09
27/11/2018,28.7500499,77.1112615,260.62,490.52,66.89,19.9,59.92
28/11/2018,28.7500499,77.1112615,218.11,439.09,22.79,19.99,64.73
29/11/2018,28.7500499,77.1112615,266.84,467.14,13.65,19.51,61.55
30/11/2018,28.7500499,77.1112615,228.84,407.55,19.63,19.49,56.93
01/12/2018,28.7500499,77.1112615,154.89,305.05,25.58,18.76,52.99
02/12/2018,28.7500499,77.1112615,162.81,308.09,23.63,18.02,53.22
03/12/2018,28.7500499,77.1112615,263.94,505.41,21.73,17.47,56.96
04/12/2018,28.7500499,77.1112615,261.18,495.96,21.52,17.49,58.82
05/12/2018,28.7500499,77.1112615,184.47,358.54,27.47,18.79,53.25
06/12/2018,28.7500499,77.1112615,221.35,416.9,85.65,16.68,60.89
07/12/2018,28.7500499,77.1112615,217.62,410.72,25.97,16.64,61.2
08/12/2018,28.7500499,77.1112615,164.8,333.43,33.4,15.98,62.06
09/12/2018,28.7500499,77.1112615,187.64,364.45,34.28,16.35,57.85
10/12/2018,28.7500499,77.1112615,228.66,474.05,37.29,16.2,63.83
11/12/2018,28.7500499,77.1112615,327.64,574.98,39.22,15.49,68.09
12/12/2018,28.7500499,77.1112615,224.78,409.7,38.91,16.91,65.87
13/12/2018,28.7500499,77.1112615,84.22,140.81,40.25,15.79,66.51
14/12/2018,28.7500499,77.1112615,124.27,206.42,39.08,15.13,64.99
15/12/2018,28.7500499,77.1112615,140.84,222.3,40.83,15.34,60.71
16/12/2018,28.7500499,77.1112615,152.2,245.0,45.06,14.67,60.47
17/12/2018,28.7500499,77.1112615,198.26,320.4,49.38,13.71,59.65
18/12/2018,28.7500499,77.1112615,221.67,347.4,51.49,13.89,56.65
19/12/2018,28.7500499,77.1112615,248.0,406.1,53.41,14.19,58.83
20/12/2018,28.7500499,77.1112615,294.53,461.71,51.12,13.21,60.01
21/12/2018,28.7500499,77.1112615,278.71,439.94,51.42,12.41,62.77
22/12/2018,28.7500499,77.1112615,320.41,516.22,56.23,12.76,64.34
23/12/2018,28.7500499,77.1112615,403.95,610.21,54.97,12.68,65.29
24/12/2018,28.7500499,77.1112615,389.29,586.85,50.79,13.03,63.33
25/12/2018,28.7500499,77.1112615,268.71,410.88,42.47,12.16,66.4
26/12/2018,28.7500499,77.1112615,294.42,434.66,42.23,12.44,61.44
27/12/2018,28.7500499,77.1112615,378.23,562.96,47.49,12.86,56.78
28/12/2018,28.7500499,77.1112615,266.39,415.47,40.11,11.81,64.11
29/12/2018,28.7500499,77.1112615,321.87,483.43,42.82,12.23,59.67
30/12/2018,28.7500499,77.1112615,368.7,552.57,41.94,12.68,58.28
31/12/2018,28.7500499,77.1112615,305.44,487.63,39.97,13.15,58.86
01/01/2019,28.7500499,77.1112615,295.49,484.49,39.65,13.37,61.05
02/01/2019,28.7500499,77.1112615,349.01,563.42,42.86,14.72,62.13
03/01/2019,28.7500499,77.1112615,382.14,592.82,45.55,13.57,66.77
04/01/2019,28.7500499,77.1112615,227.22,389.18,56.58,12.16,71.71
05/01/2019,28.7500499,77.1112615,245.34,418.38,71.28,14.3,60.51
06/01/2019,28.7500499,77.1112615,156.21,244.31,54.66,14.89,67.29
07/01/2019,28.7500499,77.1112615,173.26,287.91,68.81,13.2,69.82
08/01/2019,28.7500499,77.1112615,157.09,251.26,84.1,13.79,66.01
09/01/2019,28.7500499,77.1112615,160.63,264.95,89.1,13.86,60.17
10/01/2019,28.7500499,77.1112615,214.82,334.26,106.94,13.56,61.76
11/01/2019,28.7500499,77.1112615,284.63,452.46,136.68,13.37,60.97
12/01/2019,28.7500499,77.1112615,289.96,471.24,217.11,15.01,60.26
13/01/2019,28.7500499,77.1112615,243.99,411.48,89.48,16.64,60.31
14/01/2019,28.7500499,77.1112615,98.24,176.28,66.31,13.7,51.74
15/01/2019,28.7500499,77.1112615,159.29,256.6,115.7,11.49,57.89
16/01/2019,28.7500499,77.1112615,295.52,497.24,215.7,12.44,59.74
17/01/2019,28.7500499,77.1112615,329.78,531.12,166.78,13.36,61.45
18/01/2019,28.7500499,77.1112615,316.3,436.62,90.8,12.55,67.33
19/01/2019,28.7500499,77.1112615,223.46,369.38,86.03,15.27,57.13
20/01/2019,28.7500499,77.1112615,342.94,533.42,145.99,18.18,57.75
21/01/2019,28.7500499,77.1112615,220.71,388.51,97.01,17.81,62.68
22/01/2019,28.7500499,77.1112615,47.69,65.2,37.42,15.55,75.27
23/01/2019,28.7500499,77.1112615,153.54,224.38,2.42,13.35,74.68
24/01/2019,28.7500499,77.1112615,107.69,190.11,18.33,15.63,66.54
25/01/2019,28.7500499,77.1112615,87.21,136.85,44.35,14.37,68.56
26/01/2019,28.7500499,77.1112615,106.53,163.65,39.9,13.08,57.8
27/01/2019,28.7500499,77.1112615,150.43,219.67,46.43,11.69,59.48
28/01/2019,28.7500499,77.1112615,142.52,215.53,44.69,10.25,62.53
29/01/2019,28.7500499,77.1112615,170.49,264.52,55.77,12.83,53.38
30/01/2019,28.7500499,77.1112615,231.04,352.16,64.53,13.52,54.06
31/01/2019,28.7500499,77.1112615,201.44,352.36,73.47,15.65,54.23
01/02/2019,28.7500499,77.1112615,193.29,294.4,64.29,15.87,63.13
02/02/2019,28.7500499,77.1112615,143.94,223.29,34.18,10.84,75.5
03/02/2019,28.7500499,77.1112615,108.416294019005,218.014496942746,39.94317307692308,24.84564686285397,56.56806703910614
04/02/2019,28.7500499,77.1112615,108.416294019005,218.014496942746,39.94317307692308,24.84564686285397,56.56806703910614
05/02/2019,28.7500499,77.1112615,108.416294019005,218.014496942746,39.94317307692308,24.84564686285397,56.56806703910614
06/02/2019,28.7500499,77.1112615,108.416294019005,218.014496942746,39.94317307692308,24.84564686285397,56.56806703910614
07/02/2019,28.7500499,77.1112615,59.78,110.49,61.32,24.84564686285397,56.56806703910614
08/02/2019,28.7500499,77.1112615,77.77,147.49,46.04,16.04,52.07
09/02/2019,28.7500499,77.1112615,95.37,164.46,43.12,13.93,62.8
10/02/2019,28.7500499,77.1112615,169.37,276.56,56.48,14.39,63.03
11/02/2019,28.7500499,77.1112615,165.68,277.72,56.45,14.84,61.93
12/02/2019,28.7500499,77.1112615,201.74,349.0,65.92,16.81,63.81
13/02/2019,28.7500499,77.1112615,204.73,355.23,89.97,18.49,61.59
14/02/2019,28.7500499,77.1112615,154.18,245.48,71.76,17.44,70.22
15/02/2019,28.7500499,77.1112615,126.28,192.32,51.5,16.12,70.87
16/02/2019,28.7500499,77.1112615,119.45,179.0,40.69,16.14,73.2
17/02/2019,28.7500499,77.1112615,108.38,188.06,46.16,15.97,65.4
18/02/2019,28.7500499,77.1112615,112.37,214.27,66.97,18.63,51.72
19/02/2019,28.7500499,77.1112615,139.39,242.48,54.23,16.79,67.01
20/02/2019,28.7500499,77.1112615,105.54,176.63,45.33,16.67,69.58
21/02/2019,28.7500499,77.1112615,83.59,190.5,45.72,19.61,55.22
22/02/2019,28.7500499,77.1112615,78.17,142.74,30.0,17.73,60.0
23/02/2019,28.7500499,77.1112615,72.87,134.08,32.64,15.48,52.24
24/02/2019,28.7500499,77.1112615,112.84,183.15,39.93,16.21,50.89
25/02/2019,28.7500499,77.1112615,106.44,188.28,59.02,15.91,54.91
26/02/2019,28.7500499,77.1112615,60.93,122.93,80.15,14.27,60.32
27/02/2019,28.7500499,77.1112615,42.8,85.27,51.7,14.04,62.55
28/02/2019,28.7500499,77.1112615,110.26,192.04,70.88,14.08,59.46
01/03/2019,28.7500499,77.1112615,99.48,186.79,65.67,15.47,52.74
02/03/2019,28.7500499,77.1112615,132.24,205.98,75.43,13.99,71.37
03/03/2019,28.7500499,77.1112615,70.67,111.91,45.65,14.18,71.5
04/03/2019,28.7500499,77.1112615,106.74,172.07,38.32,13.56,70.72
05/03/2019,28.7500499,77.1112615,88.07,153.61,35.94,12.87,65.24
06/03/2019,28.7500499,77.1112615,94.64,178.52,39.12,13.18,58.26
07/03/2019,28.7500499,77.1112615,113.02,213.43,49.2,14.74,55.88
08/03/2019,28.7500499,77.1112615,89.41,192.26,47.43,15.77,56.36
09/03/2019,28.7500499,77.1112615,82.31,170.0,37.07,16.08,53.51
10/03/2019,28.7500499,77.1112615,88.85,174.15,38.1,15.88,49.48
11/03/2019,28.7500499,77.1112615,87.07,218.45,53.64,18.82,47.2
12/03/2019,28.7500499,77.1112615,57.22,140.28,36.1,20.23,51.27
13/03/2019,28.7500499,77.1112615,82.86,227.27,53.57,18.75,55.16
14/03/2019,28.7500499,77.1112615,95.79,202.88,45.69,17.3,68.93
15/03/2019,28.7500499,77.1112615,91.37,170.71,36.34,18.74,60.93
16/03/2019,28.7500499,77.1112615,76.99,149.48,28.63,19.7,51.12
17/03/2019,28.7500499,77.1112615,112.34,204.57,27.89,20.53,49.0
18/03/2019,28.7500499,77.1112615,129.59,243.67,26.43,20.47,52.94
19/03/2019,28.7500499,77.1112615,120.43,251.66,33.58,21.71,48.93
20/03/2019,28.7500499,77.1112615,93.62,254.61,36.99,23.68,41.2
21/03/2019,28.7500499,77.1112615,98.68,189.55,24.65,22.79,48.4
22/03/2019,28.7500499,77.1112615,45.58,123.85,22.27,21.89,39.16
23/03/2019,28.7500499,77.1112615,70.94,154.86,22.89,21.87,42.46
24/03/2019,28.7500499,77.1112615,57.15,139.03,25.4,22.56,43.88
25/03/2019,28.7500499,77.1112615,75.49,158.69,26.59,21.82,52.96
26/03/2019,28.7500499,77.1112615,93.23,190.26,29.32,21.91,50.09
27/03/2019,28.7500499,77.1112615,105.33,229.61,36.97,22.6,45.16
28/03/2019,28.7500499,77.1112615,140.45,289.84,48.75,24.43,44.16
29/03/2019,28.7500499,77.1112615,114.14,279.47,57.08,25.53,49.64
30/03/2019,28.7500499,77.1112615,104.94,269.02,57.28,26.54,45.49
31/03/2019,28.7500499,77.1112615,55.0,181.71,38.27,25.42,35.33
01/04/2019,28.7500499,77.1112615,51.9,188.87,32.6,23.59,37.19
02/04/2019,28.7500499,77.1112615,108.416294019005,218.014496942746,39.94317307692308,24.84564686285397,56.56806703910614
03/04/2019,28.7500499,77.1112615,87.15,397.5,41.96,26.74,47.75
04/04/2019,28.7500499,77.1112615,122.67,303.59,38.78,29.8,41.15
05/04/2019,28.7500499,77.1112615,120.07,309.67,38.33,30.94,39.56
06/04/2019,28.7500499,77.1112615,104.54,343.56,31.33,31.57,35.75
07/04/2019,28.7500499,77.1112615,162.79,437.16,28.15,30.15,51.38
08/04/2019,28.7500499,77.1112615,76.29,301.02,30.58,28.79,47.31
09/04/2019,28.7500499,77.1112615,123.29,291.06,34.49,29.17,46.76
10/04/2019,28.7500499,77.1112615,99.77,259.32,27.35,31.39,38.11
11/04/2019,28.7500499,77.1112615,72.2,221.52,27.89,31.82,32.64
12/04/2019,28.7500499,77.1112615,55.86,243.07,30.17,30.79,33.66
13/04/2019,28.7500499,77.1112615,29.57,191.27,39.94317307692308,28.17,37.92
14/04/2019,28.7500499,77.1112615,49.41,167.64,16.74,27.86,36.78
15/04/2019,28.7500499,77.1112615,56.62,212.77,28.02,29.07,33.93
16/04/2019,28.7500499,77.1112615,48.11,183.07,22.93,22.98,53.4
17/04/2019,28.7500499,77.1112615,32.69,67.74,23.98,21.36,57.21
18/04/2019,28.7500499,77.1112615,43.63,96.11,24.03,22.36,54.04
19/04/2019,28.7500499,77.1112615,79.23,183.79,30.25,23.87,45.82
20/04/2019,28.7500499,77.1112615,127.22,248.68,34.72,25.51,41.07
21/04/2019,28.7500499,77.1112615,124.14,268.25,32.63,26.91,38.35
22/04/2019,28.7500499,77.1112615,107.92,278.18,36.97,27.99,39.41
23/04/2019,28.7500499,77.1112615,123.76,320.46,35.37,29.54,36.22
24/04/2019,28.7500499,77.1112615,87.04,297.58,32.82,31.65,37.2
25/04/2019,28.7500499,77.1112615,82.14,281.92,19.66,31.67,41.64
26/04/2019,28.7500499,77.1112615,83.38,258.84,43.39,31.68,35.12
27/04/2019,28.7500499,77.1112615,70.54,347.94,39.89,33.32,26.06
28/04/2019,28.7500499,77.1112615,81.13,303.39,29.08,34.92,23.22
29/04/2019,28.7500499,77.1112615,83.33,275.43,24.64,35.95,22.53
30/04/2019,28.7500499,77.1112615,71.14,327.02,38.15,37.33,20.19
01/05/2019,28.7500499,77.1112615,121.54,336.54,29.19,32.8,30.6
02/05/2019,28.7500499,77.1112615,77.0,315.59,19.03,31.17,36.34
03/05/2019,28.7500499,77.1112615,48.0,137.38,19.5,30.32,38.4
04/05/2019,28.7500499,77.1112615,87.41,230.25,18.93,31.66,27.2
05/05/2019,28.7500499,77.1112615,136.02,302.38,20.78,31.57,23.63
06/05/2019,28.7500499,77.1112615,163.75,359.37,22.48,32.31,23.26
07/05/2019,28.7500499,77.1112615,159.54,429.43,23.25,32.57,24.55
08/05/2019,28.7500499,77.1112615,196.15,479.91,21.84,33.35,24.5
09/05/2019,28.7500499,77.1112615,173.64,459.48,19.63,33.8,24.36
10/05/2019,28.7500499,77.1112615,110.14,376.98,15.62,34.19,24.11
11/05/2019,28.7500499,77.1112615,117.24,297.56,17.23,32.15,32.98
12/05/2019,28.7500499,77.1112615,202.73,567.02,20.0,31.88,33.76
13/05/2019,28.7500499,77.1112615,163.0,354.73,18.79,31.47,38.78
14/05/2019,28.7500499,77.1112615,60.85,125.24,16.09,30.09,46.21
15/05/2019,28.7500499,77.1112615,90.41,177.57,18.54,28.45,55.87
16/05/2019,28.7500499,77.1112615,74.29,561.12,20.55,31.09,44.56
17/05/2019,28.7500499,77.1112615,100.67,379.62,18.18,28.22,58.09
18/05/2019,28.7500499,77.1112615,50.49,366.53,14.11,28.16,60.01
19/05/2019,28.7500499,77.1112615,96.83,171.19,15.76,30.82,44.2
20/05/2019,28.7500499,77.1112615,116.9,239.07,32.5,32.24,38.18
21/05/2019,28.7500499,77.1112615,98.24,223.98,42.29,33.53,34.45
22/05/2019,28.7500499,77.1112615,84.48,252.34,50.58,32.38,39.82
23/05/2019,28.7500499,77.1112615,117.73,262.65,48.47,31.59,46.23
24/05/2019,28.7500499,77.1112615,46.8,111.25,38.58,29.06,57.32
25/05/2019,28.7500499,77.1112615,47.12,145.92,29.49,31.37,43.4
26/05/2019,28.7500499,77.1112615,64.12,139.61,34.43,31.88,36.8
27/05/2019,28.7500499,77.1112615,70.99,188.8,42.45,33.3,30.86
28/05/2019,28.7500499,77.1112615,84.15,211.6,48.85,33.41,26.26
29/05/2019,28.7500499,77.1112615,90.48,240.29,45.84,34.24,28.38
30/05/2019,28.7500499,77.1112615,62.07,236.32,47.88,35.51,27.11
31/05/2019,28.7500499,77.1112615,82.31,525.67,37.11,35.25,28.29
01/06/2019,28.7500499,77.1112615,105.35,923.7,77.67,34.65,36.63
02/06/2019,28.7500499,77.1112615,76.21,243.59,33.18,35.24,44.71
03/06/2019,28.7500499,77.1112615,62.13,326.47,19.52,34.31,43.52
04/06/2019,28.7500499,77.1112615,55.58,184.71,18.88,34.18,43.16
05/06/2019,28.7500499,77.1112615,75.56,218.85,20.18,34.88,42.11
06/06/2019,28.7500499,77.1112615,69.75,215.12,28.9,35.21,35.64
07/06/2019,28.7500499,77.1112615,53.75,155.72,34.6,32.9,43.39
08/06/2019,28.7500499,77.1112615,54.21,153.64,36.18,35.33,37.62
09/06/2019,28.7500499,77.1112615,107.31,282.95,37.78,34.81,33.56
10/06/2019,28.7500499,77.1112615,71.35,252.18,32.18,36.39,30.62
11/06/2019,28.7500499,77.1112615,100.18,500.89,35.02,36.28,26.01
12/06/2019,28.7500499,77.1112615,50.19,269.82,38.99,34.04,38.06
13/06/2019,28.7500499,77.1112615,48.6,186.79,34.75,34.82,39.49
14/06/2019,28.7500499,77.1112615,54.26,211.62,37.65,35.4,30.72
15/06/2019,28.7500499,77.1112615,84.21,304.31,41.02,35.8,26.11
16/06/2019,28.7500499,77.1112615,43.01,188.59,38.71,32.05,45.44
17/06/2019,28.7500499,77.1112615,40.22,165.45,39.36,30.93,45.29
18/06/2019,28.7500499,77.1112615,35.09,66.79,42.64,27.99,60.97
19/06/2019,28.7500499,77.1112615,83.51,226.92,37.26,31.23,52.55
20/06/2019,28.7500499,77.1112615,39.23,130.99,34.62,32.35,47.21
21/06/2019,28.7500499,77.1112615,78.52,201.4,37.51,32.99,49.29
22/06/2019,28.7500499,77.1112615,76.35,173.17,32.66,33.86,42.13
23/06/2019,28.7500499,77.1112615,43.38,132.12,31.64,33.85,48.2
24/06/2019,28.7500499,77.1112615,27.29,85.0,29.26,30.95,59.01
25/06/2019,28.7500499,77.1112615,58.98,128.19,30.13,32.8,54.63
26/06/2019,28.7500499,77.1112615,66.03,154.82,28.77,34.68,47.89
27/06/2019,28.7500499,77.1112615,71.66,255.86,30.38,33.49,45.91
28/06/2019,28.7500499,77.1112615,75.45,272.93,28.59,34.2,41.18
29/06/2019,28.7500499,77.1112615,70.14,315.08,32.93,35.61,37.15
30/06/2019,28.7500499,77.1112615,59.71,260.34,37.81,35.04,40.96
01/07/2019,28.7500499,77.1112615,56.53,179.42,39.28,34.73,41.39
02/07/2019,28.7500499,77.1112615,64.25,226.52,39.36,34.08,46.76
03/07/2019,28.7500499,77.1112615,40.35,110.98,42.79,34.39,49.78
04/07/2019,28.7500499,77.1112615,33.84,64.94,41.21,30.98,66.87
05/07/2019,28.7500499,77.1112615,50.88,99.0,40.58,30.68,67.63
06/07/2019,28.7500499,77.1112615,40.12,95.01,46.17,32.12,59.25
07/07/2019,28.7500499,77.1112615,44.34,88.03,46.96,31.89,62.31
08/07/2019,28.7500499,77.1112615,52.06,138.29,43.34,31.36,65.11
09/07/2019,28.7500499,77.1112615,43.82,115.79,41.17,30.76,66.01
10/07/2019,28.7500499,77.1112615,77.35,327.22,46.8,32.79,59.37
11/07/2019,28.7500499,77.1112615,80.17,390.83,45.18,33.5,53.38
12/07/2019,28.7500499,77.1112615,86.25,453.22,44.17,33.34,55.84
13/07/2019,28.7500499,77.1112615,63.85,303.17,46.51,33.68,50.03
14/07/2019,28.7500499,77.1112615,65.19,294.37,42.58,32.34,53.71
15/07/2019,28.7500499,77.1112615,44.21,121.62,31.76,28.8,69.32
16/07/2019,28.7500499,77.1112615,33.62,58.49,28.64,27.91,71.58
17/07/2019,28.7500499,77.1112615,33.74,53.04,25.59,27.91,76.83
18/07/2019,28.7500499,77.1112615,54.31,93.17,51.27,28.65,72.62
19/07/2019,28.7500499,77.1112615,69.06,142.77,92.36,31.28,64.72
20/07/2019,28.7500499,77.1112615,49.64,83.7,40.48,30.38,70.24
