From Date,Latitude,Longitude,PM2.5,PM10,NO2,Temp,RH
18/11/2018,28.6095,77.033,130.17,224.4426517857143,52.58,23.97,58.42
19/11/2018,28.6095,77.033,136.23,224.4426517857143,50.21,25.19,57.3
20/11/2018,28.6095,77.033,171.73,224.4426517857143,60.63,24.77,71.25
21/11/2018,28.6095,77.033,163.61,224.4426517857143,45.14,23.48,52.28
22/11/2018,28.6095,77.033,135.57,224.4426517857143,54.91,23.38,48.05
23/11/2018,28.6095,77.033,191.18,224.4426517857143,49.74,23.38,51.48
24/11/2018,28.6095,77.033,108.76,224.4426517857143,43.32,23.57,47.22
25/11/2018,28.6095,77.033,103.98,224.4426517857143,50.04,22.71,54.57
26/11/2018,28.6095,77.033,130.52,224.4426517857143,56.54,22.72,62.3
27/11/2018,28.6095,77.033,104.77,224.4426517857143,64.37,23.23,66.09
28/11/2018,28.6095,77.033,99.2,224.4426517857143,52.49,23.56,68.24
29/11/2018,28.6095,77.033,130.86,224.4426517857143,42.16,22.87,72.61
30/11/2018,28.6095,77.033,102.53,224.4426517857143,38.6,22.61,67.37
01/12/2018,28.6095,77.033,79.17,224.4426517857143,37.49,22.17,62.58
02/12/2018,28.6095,77.033,75.85,224.4426517857143,43.35,22.01,58.48
03/12/2018,28.6095,77.033,85.02,224.4426517857143,43.51,21.67,62.01
04/12/2018,28.6095,77.033,124.97,224.4426517857143,41.86,21.6,66.64
05/12/2018,28.6095,77.033,110.62,224.4426517857143,40.09,21.43,69.05
06/12/2018,28.6095,77.033,93.71,224.4426517857143,45.36,21.23,63.62
07/12/2018,28.6095,77.033,88.49,224.4426517857143,38.62,20.16,65.69
08/12/2018,28.6095,77.033,99.8,224.4426517857143,38.15,20.25,63.44
09/12/2018,28.6095,77.033,113.35,224.4426517857143,48.28,20.1,63.24
10/12/2018,28.6095,77.033,108.28,224.4426517857143,51.3,20.4,62.39
11/12/2018,28.6095,77.033,130.87,224.4426517857143,54.24,20.39,66.47
12/12/2018,28.6095,77.033,154.26,224.4426517857143,42.64,21.09,61.78
13/12/2018,28.6095,77.033,72.24,224.4426517857143,30.56,20.15,66.44
14/12/2018,28.6095,77.033,71.29,224.4426517857143,31.18,19.4,69.63
15/12/2018,28.6095,77.033,81.43,224.4426517857143,32.73,19.55,62.64
16/12/2018,28.6095,77.033,96.06,224.4426517857143,33.34,19.17,56.69
17/12/2018,28.6095,77.033,120.01,224.4426517857143,41.49,18.56,60.17
18/12/2018,28.6095,77.033,142.28,224.4426517857143,40.68,19.69,57.49
19/12/2018,28.6095,77.033,149.93,224.4426517857143,34.44,20.63,58.64
20/12/2018,28.6095,77.033,225.26,224.4426517857143,37.72,20.34,63.28
21/12/2018,28.6095,77.033,246.44,224.4426517857143,33.41,19.75,66.04
22/12/2018,28.6095,77.033,257.98,224.4426517857143,38.37,20.1,62.33
23/12/2018,28.6095,77.033,230.29,224.4426517857143,37.81,20.35,66.32
24/12/2018,28.6095,77.033,324.71,224.4426517857143,35.57,20.5,69.54
25/12/2018,28.6095,77.033,250.37,224.4426517857143,27.77,19.55,75.7
26/12/2018,28.6095,77.033,172.34,224.4426517857143,30.45,17.8,64.86
27/12/2018,28.6095,77.033,215.06,224.4426517857143,39.47,17.46,55.73
28/12/2018,28.6095,77.033,233.09,224.4426517857143,29.51,16.46,65.69
29/12/2018,28.6095,77.033,216.98,224.4426517857143,27.66,16.28,61.87
30/12/2018,28.6095,77.033,300.51,224.4426517857143,34.17,16.94,61.83
31/12/2018,28.6095,77.033,426.12,224.4426517857143,34.39,17.16,63.85
01/01/2019,28.6095,77.033,229.68,224.4426517857143,27.79,17.42,62.55
02/01/2019,28.6095,77.033,248.27,224.4426517857143,33.82,18.09,62.57
03/01/2019,28.6095,77.033,349.13,224.4426517857143,24.81,16.26,75.75
04/01/2019,28.6095,77.033,230.23,224.4426517857143,24.1,15.54,79.37
05/01/2019,28.6095,77.033,253.82,224.4426517857143,35.69,16.95,60.92
06/01/2019,28.6095,77.033,132.81,224.4426517857143,29.9,17.25,64.33
07/01/2019,28.6095,77.033,154.17,224.4426517857143,26.06,16.04,75.76
08/01/2019,28.6095,77.033,164.22,224.4426517857143,23.05,16.13,71.18
09/01/2019,28.6095,77.033,151.55,224.4426517857143,24.57,16.22,59.19
10/01/2019,28.6095,77.033,176.67,224.4426517857143,29.04,14.84,60.45
11/01/2019,28.6095,77.033,305.06,224.4426517857143,42.92,15.1,63.03
12/01/2019,28.6095,77.033,306.53,224.4426517857143,44.39,15.83,61.18
13/01/2019,28.6095,77.033,218.17,224.4426517857143,37.55,16.95,60.26
14/01/2019,28.6095,77.033,104.63,224.4426517857143,18.37,15.14,48.66
15/01/2019,28.6095,77.033,120.24,224.4426517857143,23.53,13.92,56.14
16/01/2019,28.6095,77.033,189.07,224.4426517857143,39.52,14.41,63.98
17/01/2019,28.6095,77.033,260.86,224.4426517857143,44.67,15.5,62.05
18/01/2019,28.6095,77.033,220.66,224.4426517857143,30.94,14.37,72.1
19/01/2019,28.6095,77.033,212.64,224.4426517857143,33.79,15.86,63.17
20/01/2019,28.6095,77.033,260.72,224.4426517857143,45.27,17.89,55.41
21/01/2019,28.6095,77.033,137.64,224.4426517857143,29.75,17.74,61.3
22/01/2019,28.6095,77.033,55.96,224.4426517857143,18.47,16.58,81.57
23/01/2019,28.6095,77.033,111.75,224.4426517857143,19.82,14.91,85.98
24/01/2019,28.6095,77.033,125.91,224.4426517857143,25.22,16.4,71.01
25/01/2019,28.6095,77.033,86.14,224.4426517857143,18.76,15.55,69.09
26/01/2019,28.6095,77.033,112.19,224.4426517857143,17.78,14.87,54.11
27/01/2019,28.6095,77.033,133.9,224.4426517857143,22.09,14.08,59.32
28/01/2019,28.6095,77.033,125.46,224.4426517857143,23.63,14.48,50.87
29/01/2019,28.6095,77.033,141.75,224.4426517857143,25.81,14.75,47.74
30/01/2019,28.6095,77.033,192.64,224.4426517857143,31.46,14.65,51.86
31/01/2019,28.6095,77.033,178.72,224.4426517857143,35.46,15.8,48.92
01/02/2019,28.6095,77.033,141.1,224.4426517857143,32.14,15.78,65.0
02/02/2019,28.6095,77.033,155.49,224.4426517857143,17.73,13.89,85.8
03/02/2019,28.6095,77.033,129.3,224.4426517857143,16.15,14.29,84.51
04/02/2019,28.6095,77.033,112.24,224.4426517857143,24.41,14.56,65.62
05/02/2019,28.6095,77.033,202.25,224.4426517857143,43.64,16.5,59.14
06/02/2019,28.6095,77.033,119.71,224.4426517857143,29.61,17.76,65.53
07/02/2019,28.6095,77.033,67.05,224.4426517857143,12.15,16.49,79.34
08/02/2019,28.6095,77.033,66.18,224.4426517857143,18.47,15.13,57.69
09/02/2019,28.6095,77.033,84.81,224.4426517857143,19.18,14.72,57.61
10/02/2019,28.6095,77.033,152.57,224.4426517857143,24.16,14.65,60.77
11/02/2019,28.6095,77.033,197.34,224.4426517857143,28.54,15.42,58.57
12/02/2019,28.6095,77.033,183.37,224.4426517857143,32.12,16.69,55.2
13/02/2019,28.6095,77.033,142.23,224.4426517857143,39.75,17.59,52.95
14/02/2019,28.6095,77.033,119.91,224.4426517857143,27.65,17.39,62.13
15/02/2019,28.6095,77.033,97.24,224.4426517857143,21.91,16.67,65.05
16/02/2019,28.6095,77.033,107.6,224.4426517857143,13.6,15.73,76.59
17/02/2019,28.6095,77.033,139.37,224.4426517857143,22.4,14.46,83.86
18/02/2019,28.6095,77.033,120.21,224.4426517857143,22.53,17.82,47.02
19/02/2019,28.6095,77.033,101.16,224.4426517857143,23.05,17.45,65.35
20/02/2019,28.6095,77.033,99.63,224.4426517857143,31.27,17.72,66.73
21/02/2019,28.6095,77.033,67.09,224.4426517857143,23.01,19.23,49.52
22/02/2019,28.6095,77.033,74.69,224.4426517857143,13.56,17.85,61.01
23/02/2019,28.6095,77.033,58.8,224.4426517857143,17.2,16.29,47.3
24/02/2019,28.6095,77.033,77.27,224.4426517857143,18.98,16.82,45.15
25/02/2019,28.6095,77.033,81.4,224.4426517857143,26.12,17.15,44.42
26/02/2019,28.6095,77.033,57.32,224.4426517857143,28.08,16.27,49.0
27/02/2019,28.6095,77.033,48.23,224.4426517857143,15.56,15.81,54.55
28/02/2019,28.6095,77.033,81.06,224.4426517857143,18.04,15.73,50.67
01/03/2019,28.6095,77.033,78.18,224.4426517857143,20.46,16.47,41.37
02/03/2019,28.6095,77.033,83.77,224.4426517857143,29.94,15.87,61.81
03/03/2019,28.6095,77.033,54.81,224.4426517857143,17.48,16.92,67.51
04/03/2019,28.6095,77.033,98.54,224.4426517857143,17.01,17.6,67.63
05/03/2019,28.6095,77.033,66.2,224.4426517857143,18.14,17.02,59.32
06/03/2019,28.6095,77.033,72.34,224.4426517857143,17.64,17.52,47.58
07/03/2019,28.6095,77.033,86.57,224.4426517857143,21.58,18.07,44.47
08/03/2019,28.6095,77.033,91.06,224.4426517857143,22.47,18.81,43.55
09/03/2019,28.6095,77.033,74.44,224.4426517857143,17.32,19.51,41.63
10/03/2019,28.6095,77.033,76.27,224.4426517857143,20.43,19.53,35.46
11/03/2019,28.6095,77.033,90.76,224.4426517857143,27.35,20.62,37.88
12/03/2019,28.6095,77.033,84.29,224.4426517857143,16.97,20.14,44.32
13/03/2019,28.6095,77.033,113.37,224.4426517857143,28.26,19.53,40.91
14/03/2019,28.6095,77.033,123.53,224.4426517857143,23.82,18.39,59.49
15/03/2019,28.6095,77.033,96.18,224.4426517857143,16.6,18.77,53.9
16/03/2019,28.6095,77.033,82.58,224.4426517857143,20.16,19.55,43.08
17/03/2019,28.6095,77.033,114.01,224.4426517857143,18.97,20.42,38.31
18/03/2019,28.6095,77.033,106.76,224.4426517857143,21.83,20.19,42.04
19/03/2019,28.6095,77.033,120.26,224.4426517857143,23.71,21.57,35.9
20/03/2019,28.6095,77.033,102.57,224.4426517857143,29.98,23.25,33.97
21/03/2019,28.6095,77.033,125.3,224.4426517857143,29.61874931431706,22.71,37.2
22/03/2019,28.6095,77.033,73.72,224.4426517857143,40.29,21.61,36.25
23/03/2019,28.6095,77.033,77.47,224.4426517857143,49.9,21.65,50.42
24/03/2019,28.6095,77.033,66.82,224.4426517857143,27.45,21.91,55.64
25/03/2019,28.6095,77.033,80.76,224.4426517857143,20.7,21.38,66.04
26/03/2019,28.6095,77.033,100.68,224.4426517857143,21.25,21.74,60.89
27/03/2019,28.6095,77.033,87.51,224.4426517857143,22.49,22.33,51.37
28/03/2019,28.6095,77.033,123.59,224.4426517857143,30.56,24.73,50.74
29/03/2019,28.6095,77.033,127.58,224.4426517857143,40.52,26.94,55.32
30/03/2019,28.6095,77.033,110.65,224.4426517857143,40.0,27.8,52.96
31/03/2019,28.6095,77.033,85.77,224.4426517857143,25.96,26.67,42.01
01/04/2019,28.6095,77.033,83.62,224.4426517857143,26.46,25.31,40.88
02/04/2019,28.6095,77.033,92.15,224.4426517857143,29.81,25.51,39.56
03/04/2019,28.6095,77.033,84.66,224.4426517857143,30.84,25.87,40.24
04/04/2019,28.6095,77.033,122.57,224.4426517857143,42.69,27.24,41.71
05/04/2019,28.6095,77.033,152.56,224.4426517857143,41.17,29.48,42.24
06/04/2019,28.6095,77.033,119.06,224.4426517857143,29.34,31.27,33.8
07/04/2019,28.6095,77.033,190.53,224.4426517857143,26.6,29.91,56.91
08/04/2019,28.6095,77.033,125.48,224.4426517857143,25.87,29.14,48.72
09/04/2019,28.6095,77.033,90.5,224.4426517857143,31.85,30.13,42.17
10/04/2019,28.6095,77.033,120.33,224.4426517857143,30.26,31.11,40.87
11/04/2019,28.6095,77.033,100.87,224.4426517857143,23.87,31.57,33.89
12/04/2019,28.6095,77.033,109.3,224.4426517857143,17.68,30.72,38.06
13/04/2019,28.6095,77.033,89.1,224.4426517857143,18.69,31.1,34.21
14/04/2019,28.6095,77.033,86.83,224.4426517857143,16.39,31.0,35.54
15/04/2019,28.6095,77.033,99.88,224.4426517857143,24.65,31.76,32.95
16/04/2019,28.6095,77.033,129.22,224.4426517857143,13.17,27.03,60.19
17/04/2019,28.6095,77.033,34.03,224.4426517857143,12.22,25.08,72.43
18/04/2019,28.6095,77.033,53.37,224.4426517857143,20.05,26.53,60.71
19/04/2019,28.6095,77.033,88.85,224.4426517857143,25.76,27.68,50.01
20/04/2019,28.6095,77.033,86.84,224.4426517857143,29.63,28.81,44.67
21/04/2019,28.6095,77.033,93.33,224.4426517857143,28.65,30.24,36.99
22/04/2019,28.6095,77.033,139.03,224.4426517857143,36.84,31.35,38.64
23/04/2019,28.6095,77.033,120.51,224.4426517857143,32.79,32.19,33.83
24/04/2019,28.6095,77.033,100.97,224.4426517857143,27.78,33.6,33.33
25/04/2019,28.6095,77.033,115.05,224.4426517857143,18.45,33.31,39.29
26/04/2019,28.6095,77.033,110.22,224.4426517857143,25.85,32.82,30.25
27/04/2019,28.6095,77.033,123.11,224.4426517857143,21.87,33.01,22.06
28/04/2019,28.6095,77.033,125.48,224.4426517857143,23.3,32.91,17.1
29/04/2019,28.6095,77.033,123.99,224.4426517857143,26.35,33.08,16.54
30/04/2019,28.6095,77.033,113.37,224.4426517857143,33.45,33.73,15.29
01/05/2019,28.6095,77.033,115.87,224.4426517857143,28.59,32.78,23.82
02/05/2019,28.6095,77.033,110.63,224.4426517857143,18.84,31.72,30.99
03/05/2019,28.6095,77.033,72.15,224.4426517857143,20.22,30.63,36.65
04/05/2019,28.6095,77.033,101.85,224.4426517857143,19.41,31.45,24.56
05/05/2019,28.6095,77.033,130.12,224.4426517857143,21.1,31.49,17.15
06/05/2019,28.6095,77.033,140.08,224.4426517857143,20.78,32.15,14.68
07/05/2019,28.6095,77.033,160.47,224.4426517857143,29.61874931431706,32.28,18.66
08/05/2019,28.6095,77.033,179.52,224.4426517857143,29.61874931431706,33.02,17.63
09/05/2019,28.6095,77.033,176.34,224.4426517857143,19.89,33.41,18.66
10/05/2019,28.6095,77.033,148.77,224.4426517857143,32.5,33.38,18.5
11/05/2019,28.6095,77.033,131.87,224.4426517857143,29.29,32.09,28.92
12/05/2019,28.6095,77.033,288.73,224.4426517857143,19.65,32.06,30.54
13/05/2019,28.6095,77.033,182.96,224.4426517857143,16.58,31.82,33.9
14/05/2019,28.6095,77.033,70.11,224.4426517857143,11.83,30.11,46.84
15/05/2019,28.6095,77.033,94.08,224.4426517857143,20.35,29.66,53.52
16/05/2019,28.6095,77.033,110.92,224.4426517857143,13.59,30.09,52.44
17/05/2019,28.6095,77.033,142.4,224.4426517857143,11.97,28.76,58.04
18/05/2019,28.6095,77.033,55.02,224.4426517857143,9.6,28.14,61.76
19/05/2019,28.6095,77.033,91.61,224.4426517857143,14.76,30.76,45.34
20/05/2019,28.6095,77.033,118.0,224.4426517857143,16.89,31.95,37.02
21/05/2019,28.6095,77.033,92.38,224.4426517857143,13.02,32.69,34.85
22/05/2019,28.6095,77.033,87.92,224.4426517857143,13.08,31.9,39.81
23/05/2019,28.6095,77.033,95.45,224.4426517857143,13.07,31.42,45.58
24/05/2019,28.6095,77.033,62.49,224.4426517857143,12.04,29.38,64.66
25/05/2019,28.6095,77.033,73.43,224.4426517857143,9.82,30.88,44.93
26/05/2019,28.6095,77.033,68.24,224.4426517857143,10.42,31.89,31.49
27/05/2019,28.6095,77.033,79.26,224.4426517857143,13.98,33.57,23.63
28/05/2019,28.6095,77.033,87.71,224.4426517857143,18.13,33.48,18.66
29/05/2019,28.6095,77.033,92.8,224.4426517857143,18.0,34.05,21.11
30/05/2019,28.6095,77.033,105.08,224.4426517857143,21.36,35.05,20.93
31/05/2019,28.6095,77.033,137.4,224.4426517857143,14.61,36.13,18.31
01/06/2019,28.6095,77.033,114.08,224.4426517857143,13.97,36.35,25.45
02/06/2019,28.6095,77.033,99.62,224.4426517857143,7.81,35.5,45.44
03/06/2019,28.6095,77.033,109.08,224.4426517857143,5.23,33.96,48.78
04/06/2019,28.6095,77.033,122.69,224.4426517857143,7.34,34.2,45.05
05/06/2019,28.6095,77.033,105.86,224.4426517857143,9.99,35.36,39.47
06/06/2019,28.6095,77.033,101.5,224.4426517857143,10.24,35.28,30.59
07/06/2019,28.6095,77.033,70.46,224.4426517857143,9.57,33.49,43.53
08/06/2019,28.6095,77.033,103.25,224.4426517857143,21.14,35.43,36.21
09/06/2019,28.6095,77.033,111.51,224.4426517857143,18.79,35.83,24.39
10/06/2019,28.6095,77.033,96.96,224.4426517857143,27.68,37.84,17.57
11/06/2019,28.6095,77.033,227.94,224.4426517857143,22.1,36.02,19.0
12/06/2019,28.6095,77.033,98.31,224.4426517857143,14.18,34.29,40.05
13/06/2019,28.6095,77.033,76.41,224.4426517857143,13.44,35.16,39.14
14/06/2019,28.6095,77.033,72.89,224.4426517857143,16.97,35.33,26.54
15/06/2019,28.6095,77.033,104.56,224.4426517857143,16.08,35.44,21.54
16/06/2019,28.6095,77.033,82.93,224.4426517857143,4.74,31.82,59.91
17/06/2019,28.6095,77.033,82.85,224.4426517857143,7.14,31.24,54.23
18/06/2019,28.6095,77.033,71.54,224.4426517857143,7.91,29.43,63.46
19/06/2019,28.6095,77.033,85.51,224.4426517857143,8.19,31.15,55.84
20/06/2019,28.6095,77.033,57.36,224.4426517857143,2.09,31.37,49.94
21/06/2019,28.6095,77.033,68.69,224.4426517857143,4.34,32.27,48.48
22/06/2019,28.6095,77.033,73.4,224.4426517857143,20.64,33.28,37.17
23/06/2019,28.6095,77.033,47.58,224.4426517857143,20.49,32.47,51.9
24/06/2019,28.6095,77.033,63.19,224.4426517857143,21.57,30.68,70.3
25/06/2019,28.6095,77.033,124.52,224.4426517857143,29.21,32.2,60.81
26/06/2019,28.6095,77.033,78.22,224.4426517857143,25.04,33.67,48.21
27/06/2019,28.6095,77.033,77.41,224.4426517857143,37.19,32.9,45.74
28/06/2019,28.6095,77.033,90.41,224.4426517857143,41.28,32.87,42.12
29/06/2019,28.6095,77.033,104.95,224.4426517857143,35.05,34.23,34.96
30/06/2019,28.6095,77.033,111.33,224.4426517857143,32.88,33.99,34.74
01/07/2019,28.6095,77.033,80.02,224.4426517857143,27.04,33.38,39.71
02/07/2019,28.6095,77.033,103.2,224.4426517857143,24.99,33.05,47.48
03/07/2019,28.6095,77.033,46.55,224.4426517857143,24.44,32.64,58.08
04/07/2019,28.6095,77.033,50.79,224.4426517857143,30.39,29.86,76.17
05/07/2019,28.6095,77.033,46.94,224.4426517857143,34.14,30.05,72.27
06/07/2019,28.6095,77.033,55.84,224.4426517857143,42.4,30.67,60.68
07/07/2019,28.6095,77.033,53.47,224.4426517857143,37.84,31.11,60.35
08/07/2019,28.6095,77.033,70.24,224.4426517857143,31.93,31.54,54.21
09/07/2019,28.6095,77.033,73.25,224.4426517857143,24.28,30.81,58.66
10/07/2019,28.6095,77.033,108.99,224.4426517857143,34.65,32.34,48.06
11/07/2019,28.6095,77.033,138.33,224.4426517857143,20.19,33.25,38.37
12/07/2019,28.6095,77.033,126.69,224.4426517857143,24.94,32.82,38.35
13/07/2019,28.6095,77.033,91.25,224.4426517857143,23.94,33.32,33.7
