Month,Latitude,Longitude,PM2.5,PM10,NO2,Temp,RH,Year
2018-08,28.6805,77.3169,55.1518715393134,202.2498904109589,30.03079796264856,24.71208726415094,72.84268739846831,2018
2018-09,28.6805,77.3169,44.91830029531192,202.2498904109589,26.973666666666663,24.71208726415094,74.25633333333333,2018
2018-10,28.6805,77.3169,78.98322580645161,202.2498904109589,55.41935483870968,24.71208726415094,49.18967741935485,2018
2018-11,28.6805,77.3169,158.335,202.2498904109589,66.991,24.129127751572323,53.682,2018
2018-12,28.6805,77.3169,223.87806451612903,202.2498904109589,73.85612903225807,19.24290322580645,59.27741935483871,2018
2018-08,28.7500499,77.1112615,34.2758064516129,134.1474193548387,21.16536600496278,31.281935483870967,76.2258064516129,2018
2018-09,28.7500499,77.1112615,39.474,109.92,19.616666666666667,28.992666666666665,80.813,2018
2018-10,28.7500499,77.1112615,138.1067741935484,351.7493548387097,52.51967741935484,26.718709677419355,56.8358064516129,2018
2018-11,28.7500499,77.1112615,225.41933333333333,404.253,57.04233333333333,20.82766666666667,55.58233333333333,2018
2018-12,28.7500499,77.1112615,247.0932258064516,413.1690322580645,41.79709677419355,14.803870967741936,60.77806451612904,2018
2018-08,28.6095,77.033,66.04290322580646,224.4426517857143,30.07677419354839,30.81,63.85354838709677,2018
2018-09,28.6095,77.033,65.52666666666667,224.4426517857143,24.512,29.69833333333333,64.908,2018
2018-10,28.6095,77.033,140.50354838709677,224.4426517857143,38.69225806451613,28.799354838709675,43.57870967741936,2018
2018-11,28.6095,77.033,152.15133333333333,224.4426517857143,45.315666666666665,24.201,56.37033333333333,2018
2018-12,28.6095,77.033,164.41225806451612,224.4426517857143,37.92290322580645,19.752903225806453,63.681612903225805,2018
2018-08,28.6513,77.1473,47.94870967741936,229.3653261840929,32.13354838709677,31.436451612903223,71.03548387096774,2018
2018-09,28.6513,77.1473,53.116,229.3653261840929,35.347,29.242,78.65799999999999,2018
2018-10,28.6513,77.1473,144.95548387096773,229.3653261840929,84.36419354838709,28.14935483870968,56.46096774193549,2018
2018-11,28.6513,77.1473,169.874,229.3653261840929,96.273,23.95,59.126333333333335,2018
2018-12,28.6513,77.1473,220.62806451612903,229.3653261840929,92.17129032258065,19.02806451612903,65.52580645161291,2018
2018-08,28.5504,77.2182,48.57484916201117,149.46501944124424,53.4952889200561,28.287546343599477,38.37581624326824,2018
2018-09,28.5504,77.2182,35.76466666666667,122.13066666666668,61.23610103519668,27.426,36.643,2018
2018-10,28.5504,77.2182,105.34677419354838,297.5490322580645,49.12621919455019,25.33870967741936,38.92161290322581,2018
2018-11,28.5504,77.2182,174.61633333333333,348.3743333333333,49.98966666666667,20.148666666666667,53.60033333333333,2018
2018-12,28.5504,77.2182,201.55129032258063,427.1354838709678,60.42806451612904,14.378064516129031,52.26258064516129,2018
