Month,Latitude,Longitude,PM2.5,PM10,NO2,Temp,RH,Year
2021-02,28.5504,77.2182,145.7271428571429,281.3617857142857,80.90607142857142,20.351785714285715,69.31071428571428,2021
2021-03,28.5504,77.2182,86.30612903225806,271.7951612903226,31.625806451612902,25.34741935483871,48.611935483870965,2021
2021-04,28.5504,77.2182,70.87133333333333,213.8826666666667,27.74566666666667,28.513666666666666,33.414,2021
2021-05,28.5504,77.2182,44.28516129032258,137.32322580645163,16.529354838709676,29.767419354838708,48.51096774193548,2021
2021-06,28.5504,77.2182,54.14702160148976,153.52537351190475,33.50714761904761,29.13146455505279,57.20668690275436,2021
2021-07,28.5504,77.2182,45.75235700126149,116.39434853830646,37.84627950310558,31.69277240548825,38.24985584507426,2021
2021-08,28.5504,77.2182,35.02903225806452,108.75903225806452,37.84627950310558,26.251800831995325,56.68875863569603,2021
2021-09,28.5504,77.2182,28.000919366852887,81.12021335565477,29.1936436853002,28.16519947209653,81.01367172568858,2021
2021-10,28.5504,77.2182,70.74806451612903,187.5658064516129,18.149437387297134,23.231290322580644,69.12806451612903,2021
2021-11,28.5504,77.2182,216.40033333333332,378.458,10.309666666666669,19.197333333333333,68.52866666666667,2021
2021-12,28.5504,77.2182,175.77161290322582,295.2074193548387,28.2916732117812,16.50045084659174,68.43935483870968,2021
