From Date,Latitude,Longitude,PM2.5,PM10,NO2,Temp,RH
27/10/2018,28.6513,77.1473,194.61,229.3653261840929,115.71,25.74,62.01
28/10/2018,28.6513,77.1473,207.78,229.3653261840929,52.11,26.08,62.58
29/10/2018,28.6513,77.1473,228.87,229.3653261840929,47.82,25.97,63.99
30/10/2018,28.6513,77.1473,227.88,229.3653261840929,77.73,26.28,63.06
31/10/2018,28.6513,77.1473,203.57,229.3653261840929,104.77,25.99,66.5
01/11/2018,28.6513,77.1473,226.07,229.3653261840929,97.51,26.13,64.73
02/11/2018,28.6513,77.1473,170.39,229.3653261840929,86.48,26.99,55.75
03/11/2018,28.6513,77.1473,123.49,229.3653261840929,58.44,26.48,58.68
04/11/2018,28.6513,77.1473,81.48,229.3653261840929,43.97,25.01,56.48
05/11/2018,28.6513,77.1473,295.11,229.3653261840929,72.1,22.63,68.1
06/11/2018,28.6513,77.1473,161.34,229.3653261840929,68.05,23.49,42.62
07/11/2018,28.6513,77.1473,221.49,229.3653261840929,79.12,22.55,39.98
08/11/2018,28.6513,77.1473,448.48,229.3653261840929,121.82,21.7,55.28
09/11/2018,28.6513,77.1473,243.74,229.3653261840929,125.16,22.71,63.16
10/11/2018,28.6513,77.1473,216.64,229.3653261840929,142.68,23.02,69.5
11/11/2018,28.6513,77.1473,206.26,229.3653261840929,124.87,24.22,61.84
12/11/2018,28.6513,77.1473,211.74,229.3653261840929,126.23,24.43,66.99
13/11/2018,28.6513,77.1473,184.67,229.3653261840929,139.26,24.33,67.89
14/11/2018,28.6513,77.1473,81.54,229.3653261840929,102.36,24.52,71.62
15/11/2018,28.6513,77.1473,60.02,229.3653261840929,78.09,23.68,71.2
16/11/2018,28.6513,77.1473,98.33,229.3653261840929,65.14,22.62,56.23
17/11/2018,28.6513,77.1473,118.34,229.3653261840929,89.63,22.52,56.09
18/11/2018,28.6513,77.1473,132.12,229.3653261840929,97.71,23.45,59.61
19/11/2018,28.6513,77.1473,124.85,229.3653261840929,74.8,24.14,56.33
20/11/2018,28.6513,77.1473,235.82,229.3653261840929,119.54,25.89,57.09
21/11/2018,28.6513,77.1473,163.55,229.3653261840929,95.96,23.1,56.89
22/11/2018,28.6513,77.1473,111.76,229.3653261840929,116.3,22.85,48.82
23/11/2018,28.6513,77.1473,150.31,229.3653261840929,96.27,22.99,48.53
24/11/2018,28.6513,77.1473,87.52,229.3653261840929,73.6,24.86,47.39
25/11/2018,28.6513,77.1473,116.91,229.3653261840929,88.57,26.68,51.72
26/11/2018,28.6513,77.1473,203.41,229.3653261840929,89.99,24.81,66.18
27/11/2018,28.6513,77.1473,133.12,229.3653261840929,104.3,24.71,54.47
28/11/2018,28.6513,77.1473,120.96,229.3653261840929,109.1,23.57,65.94
29/11/2018,28.6513,77.1473,162.51,229.3653261840929,105.43,22.36,70.84
30/11/2018,28.6513,77.1473,204.25,229.3653261840929,95.71,22.06,63.84
01/12/2018,28.6513,77.1473,143.76,229.3653261840929,86.73,21.33,59.03
02/12/2018,28.6513,77.1473,158.42,229.3653261840929,95.56,21.17,55.61
03/12/2018,28.6513,77.1473,184.23,229.3653261840929,93.22,20.69,60.37
04/12/2018,28.6513,77.1473,202.94,229.3653261840929,104.09,20.53,65.43
05/12/2018,28.6513,77.1473,202.17,229.3653261840929,100.97,20.02,66.8
06/12/2018,28.6513,77.1473,192.37,229.3653261840929,110.55,20.36,66.93
07/12/2018,28.6513,77.1473,157.08,229.3653261840929,71.34,19.84,66.47
08/12/2018,28.6513,77.1473,110.29,229.3653261840929,48.76,16.53,79.94
09/12/2018,28.6513,77.1473,192.63,229.3653261840929,109.51,21.42,54.37
10/12/2018,28.6513,77.1473,225.74,229.3653261840929,90.64,19.82,65.34
11/12/2018,28.6513,77.1473,245.42,229.3653261840929,97.03,19.8,69.59
12/12/2018,28.6513,77.1473,219.35,229.3653261840929,72.04,19.98,68.68
13/12/2018,28.6513,77.1473,84.65,229.3653261840929,61.84,18.67,71.33
14/12/2018,28.6513,77.1473,98.22,229.3653261840929,67.67,18.23,72.32
15/12/2018,28.6513,77.1473,109.29,229.3653261840929,65.15,18.24,67.83
16/12/2018,28.6513,77.1473,161.46,229.3653261840929,69.26,17.98,62.99
17/12/2018,28.6513,77.1473,168.71,229.3653261840929,71.82,17.65,59.94
18/12/2018,28.6513,77.1473,203.51,229.3653261840929,83.48,18.51,57.1
19/12/2018,28.6513,77.1473,211.0,229.3653261840929,80.82,19.45,59.98
20/12/2018,28.6513,77.1473,258.37,229.3653261840929,80.55,18.95,64.3
21/12/2018,28.6513,77.1473,249.05,229.3653261840929,60.39,18.22,67.19
22/12/2018,28.6513,77.1473,362.88,229.3653261840929,102.64,18.28,68.83
23/12/2018,28.6513,77.1473,420.27,229.3653261840929,97.52,19.03,72.33
24/12/2018,28.6513,77.1473,356.01,229.3653261840929,110.29,18.86,72.71
25/12/2018,28.6513,77.1473,273.47,229.3653261840929,89.16,18.06,72.72
26/12/2018,28.6513,77.1473,239.32,229.3653261840929,101.29,17.69,66.4
27/12/2018,28.6513,77.1473,257.28,229.3653261840929,136.16,18.65,59.82
28/12/2018,28.6513,77.1473,216.83,229.3653261840929,96.85,17.47,67.17
29/12/2018,28.6513,77.1473,267.61,229.3653261840929,114.79,17.32,63.68
30/12/2018,28.6513,77.1473,357.76,229.3653261840929,150.03,18.29,63.09
31/12/2018,28.6513,77.1473,309.38,229.3653261840929,137.16,18.83,63.01
01/01/2019,28.6513,77.1473,304.88,229.3653261840929,130.92,18.93,64.29
02/01/2019,28.6513,77.1473,296.55,229.3653261840929,135.09,19.01,66.21
03/01/2019,28.6513,77.1473,338.61,229.3653261840929,124.49,16.48,74.8
04/01/2019,28.6513,77.1473,216.87,229.3653261840929,95.15,14.69,80.51
05/01/2019,28.6513,77.1473,219.1,229.3653261840929,89.67,17.02,66.61
06/01/2019,28.6513,77.1473,101.26,229.3653261840929,74.83,16.89,73.2
07/01/2019,28.6513,77.1473,104.09,229.3653261840929,79.31,16.08,79.1
08/01/2019,28.6513,77.1473,97.0,229.3653261840929,74.09,16.18,73.86
09/01/2019,28.6513,77.1473,110.05,229.3653261840929,67.7,16.4,63.22
10/01/2019,28.6513,77.1473,156.28,229.3653261840929,92.96,14.99,64.6
11/01/2019,28.6513,77.1473,291.66,229.3653261840929,137.68,16.4,60.58
12/01/2019,28.6513,77.1473,361.15,229.3653261840929,158.59,13.15,81.25
13/01/2019,28.6513,77.1473,94.79426139483799,229.3653261840929,52.70140582097749,24.96954969796815,57.7293399339934
14/01/2019,28.6513,77.1473,94.79426139483799,229.3653261840929,52.70140582097749,24.96954969796815,57.7293399339934
15/01/2019,28.6513,77.1473,94.79426139483799,229.3653261840929,52.70140582097749,24.96954969796815,57.7293399339934
16/01/2019,28.6513,77.1473,248.62,229.3653261840929,146.67,18.56,58.26
17/01/2019,28.6513,77.1473,276.59,229.3653261840929,124.5,17.25,70.16
18/01/2019,28.6513,77.1473,241.77,229.3653261840929,105.33,16.41,71.67
19/01/2019,28.6513,77.1473,368.16,229.3653261840929,106.93,18.49,63.09
20/01/2019,28.6513,77.1473,173.02,229.3653261840929,144.29,21.32,65.67
21/01/2019,28.6513,77.1473,35.11,229.3653261840929,71.92,19.98,77.82
22/01/2019,28.6513,77.1473,64.39,229.3653261840929,43.09,17.39,84.23
23/01/2019,28.6513,77.1473,182.49,229.3653261840929,70.49,16.79,81.56
24/01/2019,28.6513,77.1473,172.25,229.3653261840929,61.61,17.87,64.97
25/01/2019,28.6513,77.1473,110.26,229.3653261840929,56.96,16.72,62.9
26/01/2019,28.6513,77.1473,124.4,229.3653261840929,52.7,15.92,46.54
27/01/2019,28.6513,77.1473,156.08,229.3653261840929,59.11,14.57,49.92
28/01/2019,28.6513,77.1473,146.02,229.3653261840929,62.86,14.96,40.01
29/01/2019,28.6513,77.1473,165.38,229.3653261840929,63.94,15.14,37.77
30/01/2019,28.6513,77.1473,272.42,229.3653261840929,85.99,15.27,39.02
31/01/2019,28.6513,77.1473,257.42,229.3653261840929,83.5,16.51,41.02
01/02/2019,28.6513,77.1473,201.79,229.3653261840929,62.77,16.07,57.77
02/02/2019,28.6513,77.1473,203.29,229.3653261840929,42.62,12.43,83.4
03/02/2019,28.6513,77.1473,168.5,229.3653261840929,42.9,13.38,82.09
04/02/2019,28.6513,77.1473,237.45,229.3653261840929,73.49,14.78,68.1
05/02/2019,28.6513,77.1473,397.45,229.3653261840929,107.58,17.47,58.77
06/02/2019,28.6513,77.1473,211.97,229.3653261840929,59.75,18.8,67.92
07/02/2019,28.6513,77.1473,70.52,229.3653261840929,29.21,16.03,83.08
08/02/2019,28.6513,77.1473,115.05,229.3653261840929,55.46,14.5,61.9
09/02/2019,28.6513,77.1473,118.67,229.3653261840929,46.57,14.25,58.86
10/02/2019,28.6513,77.1473,192.08,229.3653261840929,62.42,14.66,59.78
11/02/2019,28.6513,77.1473,285.67,229.3653261840929,78.53,15.46,61.41
12/02/2019,28.6513,77.1473,284.59,229.3653261840929,103.67,17.03,63.45
13/02/2019,28.6513,77.1473,196.7,229.3653261840929,90.0,18.68,57.54
14/02/2019,28.6513,77.1473,138.62,229.3653261840929,47.9,17.62,71.07
15/02/2019,28.6513,77.1473,122.5,229.3653261840929,42.04,16.76,74.76
16/02/2019,28.6513,77.1473,100.03,229.3653261840929,27.22,15.31,85.78
17/02/2019,28.6513,77.1473,101.61,229.3653261840929,34.36,15.88,73.32
18/02/2019,28.6513,77.1473,110.8,229.3653261840929,44.62,18.44,52.04
19/02/2019,28.6513,77.1473,144.62,229.3653261840929,57.23,18.44,71.82
20/02/2019,28.6513,77.1473,126.09,229.3653261840929,50.95,18.4,74.68
21/02/2019,28.6513,77.1473,125.8,229.3653261840929,41.87,20.91,56.72
22/02/2019,28.6513,77.1473,94.25,229.3653261840929,25.04,18.65,67.47
23/02/2019,28.6513,77.1473,61.68,229.3653261840929,30.37,16.58,49.99
24/02/2019,28.6513,77.1473,97.43,229.3653261840929,43.83,17.44,45.85
25/02/2019,28.6513,77.1473,110.01,229.3653261840929,56.06,17.52,49.31
26/02/2019,28.6513,77.1473,80.6,229.3653261840929,45.76,15.88,55.43
27/02/2019,28.6513,77.1473,72.58,229.3653261840929,37.58,15.08,62.52
28/02/2019,28.6513,77.1473,133.57,229.3653261840929,45.23,15.41,57.14
01/03/2019,28.6513,77.1473,115.76,229.3653261840929,44.41,16.83,46.05
02/03/2019,28.6513,77.1473,134.36,229.3653261840929,60.52,15.71,66.39
03/03/2019,28.6513,77.1473,71.64,229.3653261840929,31.22,16.73,79.93
04/03/2019,28.6513,77.1473,143.08,229.3653261840929,28.37,18.38,77.72
05/03/2019,28.6513,77.1473,87.28,229.3653261840929,30.75,17.7,63.94
06/03/2019,28.6513,77.1473,124.23,229.3653261840929,45.84,18.42,50.81
07/03/2019,28.6513,77.1473,164.18,229.3653261840929,69.25,19.26,47.72
08/03/2019,28.6513,77.1473,131.59,229.3653261840929,72.01,19.98,46.2
09/03/2019,28.6513,77.1473,91.38,229.3653261840929,48.79,20.09,41.73
10/03/2019,28.6513,77.1473,92.05,229.3653261840929,54.07,20.18,34.06
11/03/2019,28.6513,77.1473,119.42,229.3653261840929,65.94,21.96,34.16
12/03/2019,28.6513,77.1473,72.78,229.3653261840929,53.85,20.74,42.5
13/03/2019,28.6513,77.1473,152.81,229.3653261840929,79.43,19.94,38.97
14/03/2019,28.6513,77.1473,141.8,229.3653261840929,61.69,18.11,57.11
15/03/2019,28.6513,77.1473,83.49,229.3653261840929,43.04,18.85,55.44
16/03/2019,28.6513,77.1473,77.06,229.3653261840929,41.44,19.89,42.89
17/03/2019,28.6513,77.1473,109.29,229.3653261840929,55.97,21.16,38.08
18/03/2019,28.6513,77.1473,109.03,229.3653261840929,69.55,21.23,42.59
19/03/2019,28.6513,77.1473,112.22,229.3653261840929,73.6,23.13,35.15
20/03/2019,28.6513,77.1473,86.8,229.3653261840929,69.16,25.49,29.76
21/03/2019,28.6513,77.1473,88.52,229.3653261840929,42.6,24.38,34.01
22/03/2019,28.6513,77.1473,41.74,229.3653261840929,35.38,23.13,30.16
23/03/2019,28.6513,77.1473,48.97,229.3653261840929,33.01,23.11,38.05
24/03/2019,28.6513,77.1473,49.73,229.3653261840929,36.28,23.56,42.66
25/03/2019,28.6513,77.1473,50.67,229.3653261840929,36.86,22.51,56.51
26/03/2019,28.6513,77.1473,62.03,229.3653261840929,46.35,23.16,49.5
27/03/2019,28.6513,77.1473,87.51,229.3653261840929,61.6,24.42,41.29
28/03/2019,28.6513,77.1473,165.33,229.3653261840929,79.81,26.35,41.9
29/03/2019,28.6513,77.1473,146.2,229.3653261840929,79.28,28.17,47.19
30/03/2019,28.6513,77.1473,137.04,229.3653261840929,78.03,29.41,44.09
31/03/2019,28.6513,77.1473,88.86,229.3653261840929,44.06,27.63,32.61
01/04/2019,28.6513,77.1473,75.63,229.3653261840929,51.55,26.33,30.38
02/04/2019,28.6513,77.1473,97.67,229.3653261840929,80.99,27.03,29.47
03/04/2019,28.6513,77.1473,121.99,229.3653261840929,77.96,27.74,29.95
04/04/2019,28.6513,77.1473,153.8,229.3653261840929,91.88,29.58,32.34
05/04/2019,28.6513,77.1473,166.76,229.3653261840929,95.54,30.32,33.37
06/04/2019,28.6513,77.1473,170.68,229.3653261840929,71.85,31.13,28.61
07/04/2019,28.6513,77.1473,234.47,229.3653261840929,53.67,29.14,50.36
08/04/2019,28.6513,77.1473,147.14,229.3653261840929,55.19,27.68,42.12
09/04/2019,28.6513,77.1473,117.1,229.3653261840929,75.14,28.81,37.11
10/04/2019,28.6513,77.1473,133.63,229.3653261840929,69.3,30.75,31.54
11/04/2019,28.6513,77.1473,110.57,229.3653261840929,67.79,31.37,26.09
12/04/2019,28.6513,77.1473,108.1,229.3653261840929,56.51,29.6,32.48
13/04/2019,28.6513,77.1473,91.68,229.3653261840929,57.06,30.32,27.67
14/04/2019,28.6513,77.1473,71.93,229.3653261840929,42.65,30.58,27.22
15/04/2019,28.6513,77.1473,99.41,229.3653261840929,55.88,32.11,23.29
16/04/2019,28.6513,77.1473,132.39,229.3653261840929,34.36,24.7,56.4
17/04/2019,28.6513,77.1473,29.34,229.3653261840929,25.44,22.48,61.87
18/04/2019,28.6513,77.1473,54.96,229.3653261840929,45.71,23.86,57.61
19/04/2019,28.6513,77.1473,69.87,229.3653261840929,64.11,26.13,40.54
20/04/2019,28.6513,77.1473,99.9,229.3653261840929,83.95,28.06,33.3
21/04/2019,28.6513,77.1473,135.42,229.3653261840929,88.85,30.05,28.24
22/04/2019,28.6513,77.1473,152.78,229.3653261840929,93.87,31.34,29.78
23/04/2019,28.6513,77.1473,174.86,229.3653261840929,95.46,32.52,28.21
24/04/2019,28.6513,77.1473,134.05,229.3653261840929,70.28,33.54,30.39
25/04/2019,28.6513,77.1473,129.44,229.3653261840929,45.31,32.49,36.52
26/04/2019,28.6513,77.1473,129.61,229.3653261840929,76.28,32.77,23.55
27/04/2019,28.6513,77.1473,125.43,229.3653261840929,63.76,33.44,13.55
28/04/2019,28.6513,77.1473,130.44,229.3653261840929,63.52,33.23,12.54
29/04/2019,28.6513,77.1473,164.75,229.3653261840929,79.61,33.7,10.4
30/04/2019,28.6513,77.1473,153.42,229.3653261840929,78.87,34.5,8.86
01/05/2019,28.6513,77.1473,173.54,229.3653261840929,97.77,33.03,20.49
02/05/2019,28.6513,77.1473,123.55,229.3653261840929,52.06,31.01,30.18
03/05/2019,28.6513,77.1473,84.37,229.3653261840929,59.4,29.44,35.12
04/05/2019,28.6513,77.1473,113.33,229.3653261840929,81.43,31.33,19.23
05/05/2019,28.6513,77.1473,140.88,229.3653261840929,83.08,31.7,12.87
06/05/2019,28.6513,77.1473,148.8,229.3653261840929,94.02,32.36,12.79
07/05/2019,28.6513,77.1473,195.29,229.3653261840929,100.07,32.72,15.51
08/05/2019,28.6513,77.1473,182.8,229.3653261840929,90.59,33.62,15.59
09/05/2019,28.6513,77.1473,234.01,229.3653261840929,73.6,33.93,16.51
10/05/2019,28.6513,77.1473,195.93,229.3653261840929,43.45,33.71,16.08
11/05/2019,28.6513,77.1473,150.88,229.3653261840929,52.6,32.0,25.72
12/05/2019,28.6513,77.1473,304.16,229.3653261840929,52.37,31.75,27.33
13/05/2019,28.6513,77.1473,202.73,229.3653261840929,68.38,31.12,33.28
14/05/2019,28.6513,77.1473,65.28,229.3653261840929,50.21,29.23,43.82
15/05/2019,28.6513,77.1473,111.96,229.3653261840929,81.66,28.4,51.9
16/05/2019,28.6513,77.1473,119.97,229.3653261840929,71.1,29.1,49.24
17/05/2019,28.6513,77.1473,170.64,229.3653261840929,55.83,27.53,53.88
18/05/2019,28.6513,77.1473,37.35,229.3653261840929,42.06,26.51,66.96
19/05/2019,28.6513,77.1473,78.38,229.3653261840929,66.22,30.36,42.94
20/05/2019,28.6513,77.1473,133.72,229.3653261840929,84.32,32.28,32.8
21/05/2019,28.6513,77.1473,76.02,229.3653261840929,67.98,33.19,28.7
22/05/2019,28.6513,77.1473,105.16,229.3653261840929,72.1,32.23,34.59
23/05/2019,28.6513,77.1473,111.82,229.3653261840929,69.12,31.5,43.69
24/05/2019,28.6513,77.1473,41.52,229.3653261840929,50.39,28.02,67.1
25/05/2019,28.6513,77.1473,48.83,229.3653261840929,41.43,30.77,44.41
26/05/2019,28.6513,77.1473,65.87,229.3653261840929,61.91,31.86,31.21
27/05/2019,28.6513,77.1473,85.23,229.3653261840929,74.05,33.57,23.24
28/05/2019,28.6513,77.1473,79.38,229.3653261840929,85.5,34.08,15.61
29/05/2019,28.6513,77.1473,109.77,229.3653261840929,85.07,35.08,18.5
30/05/2019,28.6513,77.1473,125.85,229.3653261840929,96.14,36.36,18.89
31/05/2019,28.6513,77.1473,181.9,229.3653261840929,67.29,36.23,18.04
01/06/2019,28.6513,77.1473,135.59,229.3653261840929,76.07,35.51,31.26
02/06/2019,28.6513,77.1473,91.06,229.3653261840929,28.4,34.88,47.96
03/06/2019,28.6513,77.1473,133.12,229.3653261840929,23.18,33.3,48.77
04/06/2019,28.6513,77.1473,86.1,229.3653261840929,34.34,33.24,46.73
05/06/2019,28.6513,77.1473,106.21,229.3653261840929,51.99,35.17,39.66
06/06/2019,28.6513,77.1473,124.39,229.3653261840929,59.42,35.12,31.86
07/06/2019,28.6513,77.1473,85.54,229.3653261840929,41.32,32.36,45.15
08/06/2019,28.6513,77.1473,101.1,229.3653261840929,64.18,35.23,36.87
09/06/2019,28.6513,77.1473,156.03,229.3653261840929,102.46,35.73,26.91
10/06/2019,28.6513,77.1473,129.03,229.3653261840929,98.23,37.25,21.67
11/06/2019,28.6513,77.1473,271.0,229.3653261840929,67.61,36.95,17.62
12/06/2019,28.6513,77.1473,140.59,229.3653261840929,31.32,33.35,38.68
13/06/2019,28.6513,77.1473,101.83,229.3653261840929,48.03,34.21,38.69
14/06/2019,28.6513,77.1473,104.59,229.3653261840929,55.55,35.43,25.53
15/06/2019,28.6513,77.1473,119.74,229.3653261840929,71.76,35.85,19.52
16/06/2019,28.6513,77.1473,70.73,229.3653261840929,23.23,30.39,52.9
17/06/2019,28.6513,77.1473,66.56,229.3653261840929,34.32,29.52,50.42
18/06/2019,28.6513,77.1473,51.33,229.3653261840929,47.19,26.52,63.34
19/06/2019,28.6513,77.1473,101.24,229.3653261840929,57.92,29.94,63.13
20/06/2019,28.6513,77.1473,106.35,229.3653261840929,41.35,33.06,44.85
21/06/2019,28.6513,77.1473,84.4,229.3653261840929,60.71,32.17,53.92
22/06/2019,28.6513,77.1473,80.32,229.3653261840929,59.44,33.3,42.01
23/06/2019,28.6513,77.1473,43.99,229.3653261840929,16.41,32.62,55.69
24/06/2019,28.6513,77.1473,69.59,229.3653261840929,23.42,29.54,76.01
25/06/2019,28.6513,77.1473,100.67,229.3653261840929,34.38,31.54,68.9
26/06/2019,28.6513,77.1473,102.08,229.3653261840929,46.67,34.09,52.44
27/06/2019,28.6513,77.1473,117.29,229.3653261840929,48.83,33.34,46.31
28/06/2019,28.6513,77.1473,108.93,229.3653261840929,44.62,33.84,40.94
29/06/2019,28.6513,77.1473,143.77,229.3653261840929,41.5,35.34,34.99
30/06/2019,28.6513,77.1473,151.93,229.3653261840929,39.49,35.35,37.5
01/07/2019,28.6513,77.1473,116.59,229.3653261840929,31.07,34.29,42.14
02/07/2019,28.6513,77.1473,125.94,229.3653261840929,25.7,33.17,51.01
03/07/2019,28.6513,77.1473,67.65,229.3653261840929,17.54,32.72,60.77
04/07/2019,28.6513,77.1473,57.52,229.3653261840929,28.03,30.06,69.95
